"","inf_times","inf_dist"
"1",0,8144.46309115738
"2",0,6015.98399225622
"3",0,4014.04855307192
"4",0,2354.59228279069
"5",0,5076.69616024941
"6",0,8826.10983680934
"7",0,2325.44824015349
"8",0,5306.70892912894
"9",0,6326.92057872191
"10",0,5052.56315693259
"11",0,2819.05623618513
"12",0,5705.56326536462
"13",0,4614.83476916328
"14",0,4357.08749573678
"15",0,6063.59047815204
"16",0,4917.78496652842
"17",0,3740.8042838797
"18",0,7759.18797124177
"19",0,4474.63554563001
"20",0,4923.79209725186
"21",0,8448.63481353968
"22",0,7508.17292835563
"23",0,7305.20588345826
"24",0,711.992410942912
"25",0,7165.86026595905
"26",0,912.258026655763
"27",0,1151.9438540563
"28",0,5172.45450522751
"29",0,1649.75826628506
"30",0,2565.88782183826
"31",0,9744.22322819009
"32",0,1923.18321904168
"33",0,7791.84963088483
"34",0,9806.53214035556
"35",0,7904.78066774085
"36",0,5361.83076910675
"37",0,908.103676047176
"38",0,8755.24973263964
"39",0,751.37950014323
"40",0,5663.14935218543
"41",0,9558.33690008149
"42",0,1418.04566374049
"43",0,8245.06583157927
"44",0,3344.81178084388
"45",0,9761.44896587357
"46",0,6939.28136490285
"47",0,9567.17860884964
"48",0,7158.10408815742
"49",0,3645.70854231715
"50",0,7652.14364975691
"51",0,6102.22597140819
"52",0,7823.03328160197
"53",0,4024.70584027469
"54",0,6200.04608063027
"55",0,300.490064546466
"56",0,7977.30558086187
"57",0,2774.82827194035
"58",0,9261.56355533749
"59",0,8829.64075077325
"60",0,6221.11343313009
"61",0,2701.58990751952
"62",0,7447.30810634792
"63",0,7866.33535986766
"64",0,587.622271850705
"65",0,6940.70445839316
"66",0,6987.56555328146
"67",0,2103.02763618529
"68",0,3579.97365295887
"69",0,8171.07885610312
"70",0,4215.51613602787
"71",0,937.033744994551
"72",0,4802.29541193694
"73",0,7684.48778428137
"74",0,3198.46628699452
"75",0,8899.09208053723
"76",0,7349.36556778848
"77",0,3745.27883250266
"78",0,2821.70370686799
"79",0,7842.95374061912
"80",0,657.991147600114
"81",0,5764.32186178863
"82",0,3138.61227594316
"83",0,8102.59541729465
"84",0,8743.27430967242
"85",0,7501.22648896649
"86",0,7071.69084111229
"87",0,2393.08509044349
"88",0,426.931413821876
"89",0,722.921802662313
"90",0,8652.41831401363
"91",0,9670.28650688007
"92",0,2159.27954530343
"93",0,6389.95620887727
"94",0,6572.26774608716
"95",0,9404.63138744235
"96",0,3115.73892598972
"97",0,1450.44968696311
"98",0,2283.8997351937
"99",0,8981.12072143704
"100",0,6262.14438583702
"101",0,9627.98270164058
"102",0,2758.31549195573
"103",0,9959.20059969649
"104",0,8755.3200381808
"105",0,8672.25464899093
"106",0,9434.21464180574
"107",0,3809.29056089371
"108",0,3436.83700310066
"109",0,8742.85437166691
"110",0,9909.44972261786
"111",0,9679.03894139454
"112",0,9285.15691542998
"113",0,388.645427301526
"114",0,8902.0329574123
"115",0,8659.76351778954
"116",0,9380.17065869644
"117",0,5031.47595562041
"118",0,9966.08171612024
"119",0,7990.45838881284
"120",0,6174.2836330086
"121",0,1994.79580158368
"122",0,3404.55705998465
"123",0,2966.37608204037
"124",0,672.33465379104
"125",0,9920.02595914528
"126",0,2467.12771011516
"127",0,224.881814792752
"128",0,1923.30113612115
"129",0,8455.61404945329
"130",0,4011.68872602284
"131",0,1475.2717781812
"132",0,9639.38138913363
"133",0,1748.74957883731
"134",0,4531.33801929653
"135",0,1996.21108127758
"136",0,600.002841092646
"137",0,7143.28031754121
"138",0,767.975265625864
"139",0,9576.38697698712
"140",0,198.502314742655
"141",0,1110.4513052851
"142",0,8385.66093239933
"143",0,309.721729718149
"144",0,9560.25235820562
"145",0,5302.73535987362
"146",0,6038.11045410112
"147",0,2712.90662465617
"148",0,4788.21624536067
"149",0,9810.26317924261
"150",0,1672.36202629283
"151",0,883.934176526964
"152",0,837.915332522243
"153",0,7621.5691678226
"154",0,8376.88128463924
