"","inf_times","inf_dist"
"1",0,2456.55973441899
"2",0,3087.64837682247
"3",0,4477.7513644658
"4",0,8438.19881556556
"5",0,1863.14919264987
"6",0,8840.47831874341
"7",0,6632.0814541541
"8",0,2650.91067412868
"9",0,3897.58454635739
"10",0,159.419768024236
"11",0,3308.79944143817
"12",0,7100.1865551807
"13",0,2610.52943067625
"14",0,8195.48352388665
"15",0,8005.94341475517
"16",0,9576.8057112582
"17",0,2217.44335722178
"18",0,9768.50350154564
"19",0,3235.43964186683
"20",0,8804.97286794707
"21",0,7132.8218979761
"22",0,2677.37927846611
"23",0,4234.15452474728
"24",0,7799.513686914
"25",0,4699.17121110484
"26",0,9712.98412652686
"27",0,7268.33835477009
"28",0,3843.333509285
"29",0,9991.74113385379
"30",0,9176.15224141628
"31",0,6914.01216201484
"32",0,3322.52794643864
"33",0,6596.1936628446
"34",0,501.116025261581
"35",0,4821.50590978563
"36",0,195.496557280421
"37",0,4499.73495444283
"38",0,2511.46566821262
"39",0,9449.69987263903
"40",0,1254.51295170933
"41",0,7440.88627398014
"42",0,7747.59529158473
"43",0,1495.82649115473
"44",0,8808.71780449525
"45",0,37.5003786757588
"46",0,3398.88607151806
"47",0,9436.12008355558
"48",0,6725.91432929039
"49",0,8261.17045246065
"50",0,5131.95197563618
"51",0,5240.49466941506
"52",0,8976.45512362942
"53",0,9942.98537028953
"54",0,2319.49403649196
"55",0,3344.04391469434
"56",0,7723.69811777025
"57",0,8617.6045355387
"58",0,1702.81935483217
"59",0,4127.86197150126
"60",0,2834.03028734028
"61",0,8529.72489316016
"62",0,6336.64260851219
"63",0,7796.14736093208
"64",0,3574.71933821216
"65",0,4020.48900956288
"66",0,5618.22650954127
"67",0,780.618917196989
"68",0,7097.99320902675
"69",0,8845.42534826323
"70",0,475.32701632008
"71",0,4378.34956916049
"72",0,6857.12948907167
"73",0,2021.30014775321
"74",0,8561.99354398996
"75",0,8792.0115981251
"76",0,8199.20306559652
"77",0,1371.95400195196
"78",0,1079.54182196409
"79",0,8712.30510994792
"80",0,216.23284323141
"81",0,5402.47137192637
"82",0,6988.19431243464
"83",0,6206.37897867709
"84",0,8287.36344119534
"85",0,5062.7398584038
"86",0,4870.30021613464
"87",0,541.174632962793
"88",0,8677.28578392416
"89",0,5698.00801575184
"90",0,6130.6073400192
"91",0,5717.2646955587
"92",0,2804.51758997515
"93",0,3303.84176690131
"94",0,1691.59017968923
"95",0,2706.73622144386
"96",0,8195.52534259856
"97",0,8392.05465978011
"98",0,7817.13546952233
"99",0,7603.5300293006
"100",0,5104.26633292809
"101",0,7709.91898607463
"102",0,7889.39590100199
"103",0,5541.58250102773
"104",0,7107.26493038237
"105",0,5103.22670219466
"106",0,9976.0844395496
"107",0,2024.60205880925
"108",0,3944.91343991831
"109",0,7009.08241560683
"110",0,58.6583814583719
"111",0,3365.9210242331
"112",0,8022.7969517
"113",0,439.113022293895
"114",0,4194.89520369098
"115",0,2062.27934220806
"116",0,6844.3112145178
"117",0,376.709375996143
"118",0,4705.07122110575
"119",0,7316.57919706777
"120",0,7147.94375235215
"121",0,6799.4768358767
"122",0,1545.27719598264
"123",0,1061.55476765707
"124",0,534.852386917919
"125",0,5944.29841032252
"126",0,6102.14018961415
"127",0,9004.17569326237
"128",0,6361.59086599946
"129",0,7723.90625439584
"130",0,8856.02330323309
"131",0,9616.70823395252
"132",0,3181.42643664032
"133",0,2544.3433620967
"134",0,6016.87437854707
"135",0,8062.85706115887
"136",0,200.504739768803
"137",0,2998.44091292471
"138",0,7331.5703868866
"139",0,1784.32226879522
"140",0,2387.60266685858
"141",0,6645.38542972878
"142",0,4084.56166507676
"143",0,4686.77517026663
"144",0,6073.35801003501
"145",0,7293.93052170053
"146",0,7554.65104244649
"147",0,2464.07599654049
"148",0,8156.05029696599
"149",0,3062.61160410941
"150",0,2258.16993275657
"151",0,6916.76788730547
"152",0,7487.96139378101
"153",0,9480.81743204966
"154",0,7404.25056079403
"155",0,5051.05944350362
"156",0,957.528902217746
"157",0,5279.40237196162
"158",0,5473.86761754751
"159",0,6822.8933843784
"160",0,7652.31826109812
"161",0,4725.37324531004
"162",0,1873.56924405321
"163",0,4354.82939239591
"164",0,6088.17065134645
"165",0,1830.11872228235
"166",0,1266.58456632867
"167",0,6445.2452166006
"168",0,888.85378325358
"169",0,6919.97454036027
"170",0,8223.91197551042
"171",0,2405.2825756371
"172",0,7282.73164480925
"173",0,6877.31061829254
"174",0,7222.54485357553
"175",0,5257.34369875863
"176",0,9981.38191644102
"177",0,3837.28163084015
"178",0,6883.00505978987
"179",0,9214.85976781696
"180",0,6011.45910331979
"181",0,6305.99369527772
"182",0,2815.8139041625
"183",0,8412.82529290766
"184",0,6084.64225428179
"185",0,7936.01216515526
"186",0,3658.03352091461
"187",0,1505.91890094802
"188",0,9496.12091761082
"189",0,1273.71227834374
"190",0,7630.45562431216
"191",0,9869.47546713054
"192",0,9672.30732785538
"193",0,4932.07811843604
"194",0,5282.98689052463
"195",0,1859.89102814347
"196",0,2461.91571466625
"197",0,4392.87667395547
"198",0,4279.25450261682
"199",0,5044.70081767067
"200",0,3115.51239574328
"201",0,9592.47548598796
"202",0,6359.20421220362
"203",0,9622.6479834877
"204",0,5578.34501145408
"205",0,8411.34850168601
"206",0,1771.40123909339
"207",0,8029.6373157762
"208",0,9833.60486803576
"209",0,1544.74006500095
"210",0,406.330092810094
"211",0,2878.50099150091
"212",0,5436.14233843982
"213",0,7284.18560931459
"214",0,6445.29736367986
"215",0,8687.18324694782
"216",0,6838.70148845017
"217",0,5868.9387072809
"218",0,6343.17898424342
"219",0,2173.15962770954
"220",0,862.988715525717
"221",0,2835.21317411214
"222",0,6666.66122619063
"223",0,4823.7885045819
"224",0,8386.26097887754
"225",0,364.944022148848
"226",0,6663.31466985866
"227",0,764.639475382864
"228",0,8902.50073280185
"229",0,5051.33825354278
"230",0,4816.87408173457
"231",0,9672.42885148153
"232",0,674.432420637459
"233",0,7459.17108142748
"234",0,8921.42751719803
"235",0,2541.1200360395
"236",0,7568.10495164245
"237",0,6045.55546073243
"238",0,6020.48405213282
"239",0,8495.53937325254
"240",0,5991.75734911114
"241",0,8062.22044164315
"242",0,166.939871851355
"243",0,1266.2540236488
"244",0,3823.52389162406
"245",0,7628.89641104266
"246",0,3054.21676486731
"247",0,6948.05566919968
"248",0,7494.24262437969
"249",0,9616.3369063288
"250",0,3043.12893887982
"251",0,2532.33229042962
"252",0,3096.8605261296
"253",0,1882.34756235033
"254",0,4307.806272991
