"","inf_times","inf_dist"
"1",0,361.11559253186
"2",0,5919.05437642708
"3",0,2987.61254409328
"4",0,1954.5272202231
"5",0,5388.7665621005
"6",0,6450.54347114637
"7",0,6593.54161703959
"8",0,4233.08667261153
"9",0,2526.03102475405
"10",0,9848.99901086465
"11",0,5919.49118766934
"12",0,254.854441154748
"13",0,2416.22623987496
"14",0,721.062901429832
"15",0,274.860763456672
"16",0,6815.89535670355
"17",0,5861.99534125626
"18",0,6666.25970276073
"19",0,5962.32973737642
"20",0,3641.58346317708
"21",0,4834.84578318894
"22",0,6243.67108335719
"23",0,9406.08638571575
"24",0,3660.23922571912
"25",0,117.49240802601
"26",0,6536.41768498346
"27",0,1786.6075085476
"28",0,3705.52544249222
"29",0,7701.9523922354
"30",0,6065.69930212572
"31",0,4279.78477906436
"32",0,2649.35317682102
"33",0,8770.18129453063
"34",0,5680.32327573746
"35",0,373.601976316422
"36",0,4193.83628759533
"37",0,4930.32311554998
"38",0,4443.2221329771
"39",0,2784.59341963753
"40",0,2713.31343566999
"41",0,3533.02884381264
"42",0,3750.84128929302
"43",0,9316.60493602976
"44",0,8604.37449533492
"45",0,1422.66337759793
"46",0,8015.9463128075
"47",0,8149.20621924102
"48",0,3041.987339966
"49",0,151.475523598492
"50",0,3606.22921027243
"51",0,3658.66193082184
"52",0,7827.89550255984
"53",0,1511.20092254132
"54",0,4387.68368447199
"55",0,3762.6275466755
"56",0,7534.790255595
"57",0,3303.99052239954
"58",0,5954.51086526737
"59",0,958.857566583902
"60",0,4125.00827340409
"61",0,4518.13648920506
"62",0,2668.18474745378
"63",0,4646.9061425887
"64",0,4460.28105216101
"65",0,3467.48010488227
"66",0,4162.08618553355
"67",0,4827.6929394342
"68",0,4402.75368280709
"69",0,6695.28270373121
"70",0,1900.75075021014
"71",0,999.874819535762
"72",0,2257.07080913708
"73",0,696.897176094353
"74",0,3236.56668420881
"75",0,8847.77981089428
"76",0,1187.10731621832
"77",0,7214.57466948777
"78",0,6899.36415292323
"79",0,9599.98954553157
"80",0,6523.83867185563
"81",0,1206.44624112174
"82",0,5271.43847197294
"83",0,957.438612822443
"84",0,951.222355943173
"85",0,6156.89892088994
"86",0,3132.27790407836
"87",0,852.909036912024
"88",0,262.737269513309
"89",0,5966.58175811172
"90",0,5743.34114324301
"91",0,6143.02142057568
"92",0,9842.41558704525
"93",0,7528.35061401129
"94",0,7001.89986266196
"95",0,4203.2201658003
"96",0,7625.9636040777
"97",0,1907.29407593608
"98",0,2163.5544882156
"99",0,3750.95230294392
"100",0,5269.93004605174
"101",0,2203.90833681449
"102",0,3305.54794985801
"103",0,9944.20656468719
"104",0,4244.76583721116
"105",0,1410.88094795123
"106",0,7036.54985874891
"107",0,4891.51706453413
"108",0,175.61974003911
"109",0,9890.9235233441
"110",0,5913.57101686299
"111",0,7353.70513051748
"112",0,1317.28958105668
"113",0,5450.50236163661
"114",0,7827.62958435342
"115",0,3319.46217687801
"116",0,6734.30857248604
"117",0,7404.77474173531
"118",0,2733.88629080728
"119",0,4851.17056174204
"120",0,4096.83283884078
"121",0,1903.50849414244
"122",0,1480.34618468955
"123",0,4508.36207950488
"124",0,3368.79085749388
"125",0,2046.60843592137
"126",0,9812.77708429843
"127",0,8714.25886405632
