"","inf_times","inf_dist"
"1",0,1487.21837671474
"2",0,3912.76305774227
"3",0,5715.23041231558
"4",0,7752.86566698924
"5",0,699.077183380723
"6",0,8968.86891918257
"7",0,5999.32871526107
"8",0,2709.43647949025
"9",0,2929.56499848515
"10",0,815.200661309063
"11",0,3748.51111788303
"12",0,7209.27875488997
"13",0,3450.99387923256
"14",0,8057.61096067727
"15",0,939.472843892872
"16",0,9392.97824865207
"17",0,6786.62738995627
"18",0,4198.26132478192
"19",0,6637.65690289438
"20",0,880.600207019597
"21",0,1683.58749477193
"22",0,7400.24728933349
"23",0,1161.46130021662
"24",0,6473.86850090697
"25",0,1837.64980640262
"26",0,606.223584618419
"27",0,227.643914986402
"28",0,6400.79905511811
"29",0,7646.24000759795
"30",0,4582.80222257599
"31",0,9655.12536698952
"32",0,2812.33517453074
"33",0,1082.28396624327
"34",0,1051.73181276768
"35",0,752.306275535375
"36",0,4937.24814150482
"37",0,4108.13669906929
"38",0,8252.13859789073
"39",0,7703.9704984054
"40",0,6629.64690010995
"41",0,2085.77952813357
"42",0,1656.9340787828
"43",0,9161.32965125144
"44",0,5933.13033925369
"45",0,3305.93093764037
"46",0,6503.16469371319
"47",0,5446.5404828079
"48",0,4242.87182977423
"49",0,8287.75341622531
"50",0,6723.23748702183
"51",0,1155.8248125948
"52",0,4562.20872700214
"53",0,8083.47820071504
"54",0,2227.73990593851
"55",0,6595.63913010061
"56",0,5930.57339312509
"57",0,8652.57421508431
"58",0,2047.77592560276
"59",0,9839.7948523052
"60",0,2702.98149669543
"61",0,873.787698801607
"62",0,8719.16438452899
"63",0,2210.65226942301
"64",0,270.202637184411
"65",0,2166.52838746086
"66",0,621.284754015505
"67",0,2225.81204725429
"68",0,6490.47210114077
"69",0,1297.18628013507
"70",0,9057.46704433113
"71",0,8507.45376897976
"72",0,1680.67688122392
"73",0,4463.71920639649
"74",0,8564.57917485386
"75",0,7141.85209712014
"76",0,1110.69104634225
"77",0,355.603580828756
"78",0,6010.16295608133
"79",0,7871.06197560206
"80",0,5458.72170943767
"81",0,1333.75718491152
"82",0,9988.89267910272
"83",0,5060.67923502997
"84",0,7587.56685769185
"85",0,6736.12443497404
"86",0,1245.1442447491
"87",0,8125.79466495663
"88",0,9228.81319420412
"89",0,1848.49274577573
"90",0,7009.81667265296
"91",0,3063.29412851483
"92",0,7702.44747633114
"93",0,9169.45904260501
"94",0,2686.08709098771
"95",0,7313.3802996017
"96",0,8399.51955480501
"97",0,689.353963825852
"98",0,2876.79083179682
"99",0,3176.93100543693
"100",0,148.467319086194
"101",0,3298.67233056575
"102",0,9784.80654070154
"103",0,6975.09936755523
"104",0,513.403003569692
"105",0,273.383499588817
"106",0,273.681052494794
"107",0,9868.08911431581
"108",0,7424.93703961372
"109",0,4986.92844528705
"110",0,4054.10140985623
"111",0,1294.66266138479
"112",0,2392.68124103546
"113",0,9644.64945485815
"114",0,5836.40273427591
"115",0,8592.73424604908
"116",0,597.230813000351
"117",0,1134.22060851008
"118",0,2556.15620408207
"119",0,5602.57632518187
"120",0,9105.41470628232
"121",0,5698.37392773479
"122",0,9819.73403366283
"123",0,3765.13448543847
"124",0,1515.62293292955
"125",0,8815.23990305141
"126",0,6443.23642831296
"127",0,7855.03843566403
"128",0,2415.606463328
"129",0,3172.68404643983
"130",0,3917.56349708885
"131",0,7304.15209429339
"132",0,8266.36997517198
"133",0,1931.36111367494
"134",0,7035.35997774452
"135",0,4703.0462953262
"136",0,9662.36365726218
"137",0,6031.56741941348
"138",0,6848.18545123562
"139",0,1040.54731084034
"140",0,8243.08637762442
"141",0,2848.2395876199
"142",0,8056.20536440983
"143",0,3217.31737582013
"144",0,1867.0580140315
